asistencia;inscripcion;idEgresado;idEvento;idFechaInicio;idFechaFin;idUnidadAcademica;idPerfilPractica;idPerfilPersonal;idPerfilGrado
0;1;2072;362;216;216;3;-1;6832;-1
0;1;2072;375;216;216;3;-1;6832;-1
0;1;-1;408;43;43;8;-1;-1;-1
0;1;-1;545;350;350;22;-1;-1;-1
0;1;-1;268;200;200;30;-1;-1;-1
0;1;-1;903;328;328;1;-1;-1;-1
1;1;-1;273;1;1;35;-1;-1;-1
0;1;-1;866;186;186;2;-1;-1;-1
0;1;-1;216;172;172;13;-1;-1;-1
0;1;-1;1050;306;306;1;-1;-1;-1
0;1;-1;951;66;66;2;-1;-1;-1
1;1;-1;394;218;218;2;-1;-1;-1
1;1;-1;278;203;203;2;-1;-1;-1
0;1;-1;739;202;202;5;-1;-1;-1
0;1;661;241;184;184;5;-1;5701;-1
0;1;-1;616;18;18;2;-1;-1;-1
0;1;-1;261;194;194;2;-1;-1;-1
0;1;-1;99;85;85;2;-1;-1;-1
0;1;-1;624;216;216;2;-1;-1;-1
1;1;-1;256;58;58;2;-1;-1;-1
0;1;-1;691;396;396;1;-1;-1;-1
1;1;1415;639;382;382;2;-1;6285;-1
1;1;-1;946;94;93;2;-1;-1;-1
0;1;663;216;172;172;13;-1;-1;-1
1;1;-1;439;92;92;2;-1;-1;-1
1;1;2194;350;242;242;3;-1;6937;-1
1;1;-1;303;216;216;2;-1;-1;-1
1;1;-1;405;280;280;2;-1;-1;-1
0;1;-1;5;5;5;2;-1;-1;-1
0;1;-1;619;211;211;2;-1;-1;-1
1;1;-1;382;262;262;2;-1;-1;-1
0;1;-1;145;90;90;3;-1;-1;-1
0;1;-1;291;12;12;1;-1;-1;-1
0;1;-1;281;148;148;3;-1;-1;-1
0;1;1501;624;376;376;1;-1;6352;-1
1;1;-1;776;426;426;38;-1;-1;-1
1;1;-1;1012;291;291;2;-1;-1;-1
0;1;-1;763;40;40;2;-1;-1;-1
0;1;-1;507;332;332;1;-1;-1;-1
0;1;-1;885;389;388;2;-1;-1;-1
0;1;-1;759;253;253;5;-1;-1;-1
0;1;-1;1017;211;211;1;-1;-1;-1
1;1;-1;681;29;29;2;-1;-1;-1
1;1;-1;772;425;425;38;-1;-1;-1
0;1;-1;265;17;17;2;-1;-1;-1
0;1;-1;536;346;346;1;-1;-1;-1
1;1;1449;690;83;83;2;-1;6310;-1
1;1;-1;402;277;276;2;-1;-1;-1
1;1;-1;453;309;308;44;-1;-1;-1
0;1;-1;997;5;5;2;-1;-1;-1
0;1;-1;1019;490;490;1;-1;-1;-1
1;1;-1;6;5;5;2;-1;-1;-1
0;1;1384;178;145;145;3;-1;6267;-1
0;1;-1;496;328;328;1;-1;-1;-1
0;1;-1;483;203;203;1;-1;-1;-1
1;1;-1;783;14;430;2;-1;-1;-1
0;1;-1;756;325;325;1;-1;-1;-1
0;1;729;118;101;101;2;-1;5753;-1
0;1;-1;856;460;460;3;-1;-1;-1
0;1;-1;850;222;222;50;-1;-1;-1
1;1;486;4;4;4;2;-1;5558;-1
0;1;-1;233;178;178;1;-1;-1;-1
0;1;-1;988;209;209;18;-1;-1;-1
0;1;-1;226;148;148;18;-1;-1;-1
1;1;-1;1051;508;507;65;-1;-1;-1
0;1;-1;617;349;349;2;-1;-1;-1
1;1;-1;49;44;44;3;-1;-1;-1
0;1;-1;425;72;72;2;-1;-1;-1
1;1;-1;727;245;245;17;-1;-1;-1
0;1;2408;117;100;100;1;-1;7125;-1
0;1;2408;727;408;408;1;-1;7125;-1
1;1;-1;978;494;493;2;-1;-1;-1
0;1;-1;598;320;320;3;-1;-1;-1
1;1;-1;199;123;123;2;-1;-1;-1
0;1;-1;852;264;264;2;-1;-1;-1
0;1;-1;69;60;60;10;-1;-1;-1
0;1;-1;941;486;486;2;-1;-1;-1
0;1;-1;199;147;147;1;-1;-1;-1
0;1;-1;622;232;232;55;-1;-1;-1
0;1;-1;71;62;62;6;-1;-1;-1
0;1;-1;136;26;26;1;-1;-1;-1
1;1;966;1;1;1;1;-1;-1;-1
1;1;-1;400;43;43;1;-1;-1;-1
1;1;-1;872;45;45;2;-1;-1;-1
0;1;-1;220;174;174;8;-1;-1;-1
1;1;-1;32;32;32;1;-1;-1;-1
0;1;-1;223;40;40;2;-1;-1;-1
1;1;-1;632;378;377;2;-1;-1;-1
0;1;-1;588;40;40;2;-1;-1;-1
0;1;-1;504;331;331;5;-1;-1;-1
0;1;1069;582;61;61;1;-1;-1;-1
0;1;1069;178;145;145;3;-1;-1;-1
1;1;1069;214;27;27;3;-1;-1;-1
0;1;-1;736;133;133;2;-1;-1;-1
0;1;-1;297;213;213;1;-1;-1;-1
0;1;-1;497;328;328;1;-1;-1;-1
0;1;-1;187;152;152;1;-1;-1;-1
0;1;-1;570;179;179;1;-1;-1;-1
1;1;-1;37;37;37;3;-1;-1;-1
0;1;497;173;111;111;3;-1;5567;-1
0;1;497;123;106;106;3;-1;5567;-1
0;1;497;178;145;145;3;-1;5567;-1
0;1;497;732;231;231;2;-1;5567;-1
0;1;497;328;231;231;3;-1;5567;-1
0;1;497;150;125;125;3;-1;5567;-1
0;1;497;148;124;124;3;-1;5567;-1
0;1;497;319;225;225;3;-1;5567;-1
0;1;497;153;127;127;3;-1;5567;-1
0;1;-1;630;179;179;7;-1;-1;-1
0;1;2403;4;4;4;2;-1;-1;-1
1;1;-1;719;405;405;1;-1;-1;-1
1;1;-1;546;351;351;2;-1;-1;-1
1;1;-1;547;352;352;13;-1;-1;-1
0;1;-1;43;43;43;2;-1;-1;-1
1;1;-1;48;1;1;2;-1;-1;-1
1;1;549;104;51;51;3;-1;5610;-1
0;1;-1;445;29;29;5;-1;-1;-1
0;1;-1;82;56;56;2;-1;-1;-1
0;1;-1;969;53;53;38;-1;-1;-1
0;1;-1;156;128;128;19;-1;-1;-1
0;1;-1;367;46;46;9;-1;-1;-1
1;1;-1;326;230;230;2;-1;-1;-1
1;1;-1;412;283;283;2;-1;-1;-1
0;1;-1;487;322;322;1;-1;-1;-1
0;1;-1;92;79;79;2;-1;-1;-1
0;1;-1;493;327;327;1;-1;-1;-1
0;1;-1;1038;337;337;2;-1;-1;-1
0;1;-1;912;337;337;46;-1;-1;-1
1;1;-1;906;476;476;38;-1;-1;-1
1;1;-1;642;383;383;2;-1;-1;-1
0;1;-1;1046;162;162;6;-1;-1;-1
0;1;-1;606;43;43;2;-1;-1;-1
0;1;-1;615;43;43;2;-1;-1;-1
0;1;-1;609;15;15;2;-1;-1;-1
0;1;-1;949;66;66;2;-1;-1;-1
1;1;-1;7;6;6;4;-1;-1;-1
0;1;-1;17;18;18;3;-1;-1;-1
0;1;-1;304;216;216;2;-1;-1;-1
0;1;-1;796;442;442;8;-1;-1;-1
0;1;-1;1037;337;337;2;-1;-1;-1
0;1;-1;397;272;272;3;-1;-1;-1
0;1;-1;493;326;326;1;-1;-1;-1
0;1;-1;490;324;324;1;-1;-1;-1
0;1;-1;710;320;320;2;-1;-1;-1
0;1;-1;877;348;348;1;-1;-1;-1
1;1;-1;360;250;250;2;-1;-1;-1
1;1;-1;743;414;414;2;-1;-1;-1
0;1;-1;224;175;175;1;-1;-1;-1
0;1;-1;563;223;223;2;-1;-1;-1
0;1;-1;40;40;40;2;-1;-1;-1
1;1;-1;105;51;51;3;-1;-1;-1
0;1;-1;285;205;205;19;-1;-1;-1
1;1;-1;891;358;358;2;-1;-1;-1
0;1;-1;317;95;95;1;-1;-1;-1
0;1;-1;737;411;411;3;-1;-1;-1
0;1;-1;483;306;306;1;-1;-1;-1
0;1;-1;674;82;82;8;-1;-1;-1
0;1;-1;177;89;89;3;-1;-1;-1
0;1;697;131;112;112;2;-1;-1;-1
1;1;-1;787;434;434;38;-1;-1;-1
0;1;1391;117;100;100;1;-1;-1;-1
0;1;-1;641;321;321;2;-1;-1;-1
0;1;-1;711;53;53;1;-1;-1;-1
0;1;-1;611;17;17;40;-1;-1;-1
0;1;-1;58;50;50;8;-1;-1;-1
0;1;-1;729;28;28;2;-1;-1;-1
0;1;-1;236;78;78;27;-1;-1;-1
1;1;-1;321;227;227;1;-1;-1;-1
1;1;-1;792;436;436;17;-1;-1;-1
0;1;-1;197;160;160;1;-1;-1;-1
0;1;-1;809;394;394;2;-1;-1;-1
0;1;-1;874;123;123;2;-1;-1;-1
0;1;387;440;301;301;1;-1;5480;-1
0;1;-1;130;112;112;2;-1;-1;-1
0;1;-1;218;43;43;31;-1;-1;-1
1;1;-1;323;228;228;36;-1;-1;-1
1;1;-1;882;34;34;2;-1;-1;-1
0;1;-1;450;307;307;35;-1;-1;-1
0;1;-1;841;456;456;1;-1;-1;-1
0;1;-1;23;24;24;1;-1;-1;-1
1;1;-1;645;386;13;2;-1;-1;-1
0;1;-1;718;404;404;1;-1;-1;-1
0;1;-1;269;200;200;30;-1;-1;-1
0;1;-1;672;5;5;2;-1;-1;-1
0;1;-1;695;195;195;2;-1;-1;-1
1;1;-1;747;416;416;2;-1;-1;-1
0;1;-1;750;232;232;7;-1;-1;-1
1;1;-1;843;249;249;61;-1;-1;-1
0;1;-1;590;117;117;2;-1;-1;-1
1;1;-1;623;216;216;2;-1;-1;-1
0;1;-1;931;149;149;2;-1;-1;-1
0;1;-1;183;149;149;1;-1;-1;-1
0;1;672;294;56;56;2;-1;5708;-1
0;1;672;595;312;312;23;-1;5708;-1
1;1;-1;301;83;83;3;-1;-1;-1
1;1;-1;419;189;189;35;-1;-1;-1
1;1;550;4;4;4;2;-1;5611;-1
0;1;-1;351;242;242;3;-1;-1;-1
0;1;2552;4;4;4;2;-1;7243;-1
0;1;1925;728;408;408;1;-1;6710;-1
0;1;1925;733;408;408;2;-1;6710;-1
1;1;-1;1052;508;507;65;-1;-1;-1
1;1;-1;795;441;441;2;-1;-1;-1
0;1;-1;254;191;191;2;-1;-1;-1
1;1;-1;56;28;28;2;-1;-1;-1
0;1;-1;229;33;33;27;-1;-1;-1
1;1;-1;448;278;278;2;-1;-1;-1
0;1;-1;854;369;369;23;-1;-1;-1
0;1;-1;1037;506;506;1;-1;-1;-1
0;1;-1;730;28;28;2;-1;-1;-1
0;1;-1;742;56;56;57;-1;-1;-1
1;1;-1;338;233;233;2;-1;-1;-1
0;1;-1;147;123;123;1;-1;-1;-1
0;1;-1;1035;129;129;2;-1;-1;-1
0;1;604;298;214;214;31;-1;-1;-1
0;1;604;128;110;110;20;-1;-1;-1
0;1;604;180;147;147;1;-1;-1;-1
1;1;-1;372;256;256;17;-1;-1;-1
1;1;-1;383;262;262;2;-1;-1;-1
1;1;-1;374;241;241;17;-1;-1;-1
1;1;-1;381;239;239;17;-1;-1;-1
1;1;-1;346;238;238;3;-1;-1;-1
1;1;-1;996;400;400;38;-1;-1;-1
1;1;-1;897;400;400;38;-1;-1;-1
0;1;-1;984;496;496;27;-1;-1;-1
1;1;-1;731;280;280;2;-1;-1;-1
1;1;-1;784;14;430;2;-1;-1;-1
0;1;-1;703;402;402;1;-1;-1;-1
0;1;-1;847;458;458;1;-1;-1;-1
0;1;-1;929;483;483;1;-1;-1;-1
1;1;-1;259;39;39;3;-1;-1;-1
0;1;-1;252;81;81;1;-1;-1;-1
0;1;1984;4;4;4;2;-1;6757;-1
0;1;1106;667;220;220;2;-1;6043;-1
0;1;-1;837;199;199;1;-1;-1;-1
0;1;-1;688;19;19;2;-1;-1;-1
1;1;-1;650;389;388;2;-1;-1;-1
0;1;-1;30;31;31;6;-1;-1;-1
0;1;-1;757;420;420;48;-1;-1;-1
1;1;-1;568;360;360;3;-1;-1;-1
0;1;-1;704;42;42;2;-1;-1;-1
0;1;2091;263;196;196;1;-1;6849;-1
0;1;907;624;376;376;1;-1;5897;-1
0;1;106;4;4;4;2;-1;-1;-1
1;1;-1;646;387;387;2;-1;-1;-1
1;1;-1;1023;503;503;2;-1;-1;-1
0;1;-1;41;41;41;1;-1;-1;-1
0;1;-1;814;445;445;27;-1;-1;-1
0;1;-1;967;43;43;7;-1;-1;-1
0;1;-1;653;72;72;7;-1;-1;-1
1;1;-1;590;117;117;2;-1;-1;-1
0;1;-1;878;348;348;1;-1;-1;-1
0;1;-1;279;96;96;2;-1;-1;-1
1;1;1625;124;107;107;2;-1;6461;-1
0;1;-1;937;293;293;2;-1;-1;-1
1;1;-1;829;451;451;2;-1;-1;-1
0;1;-1;838;455;455;6;-1;-1;-1
0;1;-1;102;87;87;2;-1;-1;-1
1;1;-1;578;366;366;2;-1;-1;-1
0;1;-1;121;104;104;6;-1;-1;-1
0;1;-1;1031;95;95;2;-1;-1;-1
0;1;-1;220;31;31;23;-1;-1;-1
1;1;538;473;203;203;1;-1;5600;-1
0;1;538;257;193;193;3;-1;5600;-1
0;1;-1;592;66;66;2;-1;-1;-1
1;1;-1;93;80;80;3;-1;-1;-1
1;1;-1;207;166;166;3;-1;-1;-1
0;1;-1;1003;5;5;2;-1;-1;-1
0;1;2555;670;76;76;2;-1;7246;-1
1;1;2555;94;81;81;1;-1;7246;-1
0;1;-1;367;253;253;2;-1;-1;-1
0;1;-1;478;145;145;2;-1;-1;-1
0;1;-1;213;168;168;6;-1;-1;-1
0;1;2033;124;107;107;2;-1;-1;-1
0;1;1824;75;66;66;1;-1;6629;-1
0;1;-1;306;217;217;2;-1;-1;-1
0;1;-1;865;186;186;2;-1;-1;-1
1;1;-1;640;382;382;2;-1;-1;-1
0;1;-1;853;264;264;2;-1;-1;-1
1;1;-1;790;435;435;38;-1;-1;-1
0;1;-1;740;82;82;1;-1;-1;-1
0;1;-1;660;192;192;3;-1;-1;-1
0;1;-1;540;347;347;1;-1;-1;-1
1;1;-1;869;239;239;2;-1;-1;-1
0;1;-1;34;31;31;2;-1;-1;-1
0;1;-1;218;173;173;1;-1;-1;-1
0;1;-1;94;80;80;3;-1;-1;-1
0;1;147;124;107;107;2;-1;5296;-1
0;1;-1;678;24;24;2;-1;-1;-1
0;1;-1;926;482;482;63;-1;-1;-1
0;1;-1;315;222;222;2;-1;-1;-1
0;1;1749;107;91;91;16;-1;6559;-1
0;1;1749;638;81;81;16;-1;6559;-1
0;1;-1;60;51;51;2;-1;-1;-1
1;1;-1;891;474;474;38;-1;-1;-1
1;1;-1;890;356;356;38;-1;-1;-1
0;1;-1;39;38;38;2;-1;-1;-1
0;1;-1;1021;106;106;2;-1;-1;-1
0;1;297;328;231;231;3;-1;-1;-1
0;1;1139;111;95;95;1;-1;-1;-1
1;1;-1;944;246;246;2;-1;-1;-1
1;1;-1;429;294;294;17;-1;-1;-1
1;1;-1;352;40;40;2;-1;-1;-1
0;1;-1;874;137;137;5;-1;-1;-1
0;1;-1;635;379;379;1;-1;-1;-1
0;1;-1;502;66;66;1;-1;-1;-1
0;1;-1;84;72;72;7;-1;-1;-1
1;1;735;4;4;4;2;-1;5758;-1
0;1;1158;179;146;146;3;-1;6086;1787
1;1;1158;567;360;360;3;-1;6086;1787
0;1;-1;685;317;317;2;-1;-1;-1
0;1;800;378;260;260;3;-1;5805;-1
0;1;-1;678;393;93;2;-1;-1;-1
0;1;-1;480;40;40;2;-1;-1;-1
0;1;-1;768;188;188;2;-1;-1;-1
1;1;792;310;220;220;5;-1;-1;-1
1;1;792;667;220;220;2;-1;-1;-1
0;1;-1;276;36;36;2;-1;-1;-1
0;1;-1;311;220;220;5;-1;-1;-1
0;1;-1;981;495;495;14;-1;-1;-1
0;1;-1;815;227;227;2;-1;-1;-1
0;1;-1;953;488;488;2;-1;-1;-1
1;1;-1;514;336;336;2;-1;-1;-1
1;1;-1;510;333;333;38;-1;-1;-1
1;1;-1;441;302;302;2;-1;-1;-1
1;1;-1;512;335;335;2;-1;-1;-1
1;1;-1;511;334;334;2;-1;-1;-1
0;1;-1;693;397;397;1;-1;-1;-1
0;1;-1;162;45;45;2;-1;-1;-1
0;1;-1;663;127;127;2;-1;-1;-1
0;1;-1;282;70;70;2;-1;-1;-1
0;1;-1;198;160;160;1;-1;-1;-1
0;1;-1;293;160;160;1;-1;-1;-1
1;1;1069;446;305;305;1;-1;-1;-1
0;1;267;186;151;151;23;-1;-1;-1
0;1;-1;1036;506;506;1;-1;-1;-1
0;1;-1;558;230;230;51;-1;-1;-1
0;1;-1;840;40;40;2;-1;-1;-1
0;1;-1;905;51;51;2;-1;-1;-1
0;1;-1;832;397;397;2;-1;-1;-1
0;1;-1;72;62;62;6;-1;-1;-1
0;1;-1;503;66;66;1;-1;-1;-1
0;1;-1;1013;291;291;2;-1;-1;-1
0;1;-1;445;114;114;8;-1;-1;-1
1;1;-1;129;111;111;2;-1;-1;-1
0;1;-1;609;243;243;2;-1;-1;-1
0;1;-1;535;301;301;22;-1;-1;-1
0;1;-1;320;225;225;3;-1;-1;-1
0;1;-1;512;40;40;2;-1;-1;-1
0;1;-1;463;40;40;2;-1;-1;-1
0;1;-1;587;40;40;2;-1;-1;-1
0;1;1356;105;89;89;3;-1;6246;-1
0;1;1356;179;146;146;3;-1;6246;-1
0;1;-1;1009;499;499;1;-1;-1;-1
0;1;2130;291;211;211;1;-1;-1;-1
1;1;-1;518;249;249;17;-1;-1;-1
0;1;-1;583;61;61;1;-1;-1;-1
0;1;-1;484;203;203;1;-1;-1;-1
0;1;-1;505;227;227;3;-1;-1;-1
0;1;-1;812;59;59;2;-1;-1;-1
0;1;2106;554;357;357;1;-1;6863;-1
0;1;-1;840;456;456;1;-1;-1;-1
1;1;-1;774;262;262;2;-1;-1;-1
0;1;297;732;231;231;2;-1;-1;-1
0;1;610;655;24;24;2;-1;5662;-1
1;1;-1;803;436;436;2;-1;-1;-1
0;1;-1;969;417;417;2;-1;-1;-1
0;1;-1;321;226;226;1;-1;-1;-1
0;1;-1;849;38;38;1;-1;-1;-1
0;1;-1;266;197;197;13;-1;-1;-1
0;1;1370;500;329;329;15;-1;6258;-1
0;1;-1;335;120;120;1;-1;-1;-1
0;1;-1;310;120;120;1;-1;-1;-1
0;1;-1;723;28;28;2;-1;-1;-1
0;1;-1;680;394;394;1;-1;-1;-1
1;1;-1;377;258;258;2;-1;-1;-1
1;1;-1;726;245;245;17;-1;-1;-1
1;1;-1;791;436;436;17;-1;-1;-1
0;1;-1;476;319;319;1;-1;-1;-1
0;1;-1;669;129;129;1;-1;-1;-1
0;1;-1;989;5;5;2;-1;-1;-1
0;1;-1;446;114;114;8;-1;-1;-1
0;1;-1;622;17;17;1;-1;-1;-1
0;1;-1;520;209;209;48;-1;-1;-1
0;1;-1;849;318;318;1;-1;-1;-1
0;1;-1;863;462;462;5;-1;-1;-1
0;1;-1;172;140;140;28;-1;-1;-1
0;1;-1;458;143;143;3;-1;-1;-1
0;1;2563;1024;5;5;2;-1;7252;-1
0;1;-1;419;287;287;7;-1;-1;-1
0;1;-1;561;202;202;5;-1;-1;-1
0;1;-1;391;22;22;2;-1;-1;-1
1;1;-1;427;292;292;17;-1;-1;-1
0;1;-1;517;82;82;3;-1;-1;-1
0;1;-1;857;348;348;1;-1;-1;-1
0;1;-1;175;143;143;1;-1;-1;-1
1;1;-1;793;437;437;2;-1;-1;-1
0;1;1885;66;58;58;5;-1;6680;2173
0;1;1885;284;205;205;19;-1;6680;2173
0;1;-1;1034;109;109;2;-1;-1;-1
0;1;-1;954;260;260;2;-1;-1;-1
0;1;-1;110;95;95;1;-1;-1;-1
0;1;-1;665;192;192;2;-1;-1;-1
0;1;-1;654;192;192;1;-1;-1;-1
1;1;-1;732;280;280;2;-1;-1;-1
0;1;-1;921;181;181;2;-1;-1;-1
1;1;-1;92;78;78;1;-1;-1;-1
0;1;-1;886;389;388;2;-1;-1;-1
1;1;-1;125;107;107;2;-1;-1;-1
0;1;1339;36;36;36;1;-1;6232;-1
0;1;2367;124;107;107;2;-1;7089;-1
0;1;2367;157;130;130;5;-1;7089;-1
0;1;2367;343;112;112;5;-1;7089;-1
0;1;2367;291;211;211;1;-1;7089;-1
1;1;2367;4;4;4;2;-1;7089;-1
1;1;-1;1047;487;487;61;-1;-1;-1
0;1;-1;124;106;106;3;-1;-1;-1
0;1;-1;127;3;3;9;-1;-1;-1
0;1;-1;647;81;81;16;-1;-1;-1
0;1;-1;1019;152;152;2;-1;-1;-1
0;1;-1;1031;243;243;8;-1;-1;-1
1;1;-1;759;253;253;5;-1;-1;-1
1;1;-1;947;94;93;2;-1;-1;-1
1;1;-1;438;299;299;2;-1;-1;-1
0;1;-1;918;209;209;2;-1;-1;-1
1;1;-1;774;33;33;2;-1;-1;-1
0;1;-1;690;305;305;2;-1;-1;-1
0;1;-1;434;166;166;2;-1;-1;-1
0;1;-1;10;11;11;1;-1;-1;-1
1;1;-1;1028;504;504;38;-1;-1;-1
0;1;-1;325;229;229;2;-1;-1;-1
0;1;-1;720;405;405;1;-1;-1;-1
1;1;-1;467;316;316;2;-1;-1;-1
0;1;-1;742;413;413;14;-1;-1;-1
0;1;-1;541;348;348;2;-1;-1;-1
0;1;2036;734;120;120;2;-1;6800;2481
0;1;2036;520;120;120;2;-1;6800;2481
0;1;-1;861;209;209;2;-1;-1;-1
0;1;-1;630;28;28;1;-1;-1;-1
0;1;-1;52;16;16;8;-1;-1;-1
0;1;-1;860;419;419;2;-1;-1;-1
0;1;-1;863;319;319;2;-1;-1;-1
0;1;-1;862;16;16;2;-1;-1;-1
0;1;-1;603;153;153;2;-1;-1;-1
1;1;2067;310;220;220;5;-1;6827;-1
0;1;2067;230;33;33;1;-1;6827;-1
0;1;2067;774;33;33;2;-1;6827;-1
0;1;-1;227;148;148;18;-1;-1;-1
0;1;-1;219;43;43;32;-1;-1;-1
0;1;-1;508;48;48;3;-1;-1;-1
0;1;218;595;312;312;23;-1;-1;-1
0;1;-1;138;117;117;5;-1;-1;-1
0;1;-1;527;198;198;1;-1;-1;-1
1;1;-1;176;89;89;3;-1;-1;-1
0;1;-1;658;376;376;2;-1;-1;-1
0;1;-1;126;108;108;6;-1;-1;-1
0;1;675;691;396;396;1;-1;5710;54
0;1;675;692;396;396;1;-1;5710;54
0;1;675;595;312;312;23;-1;5710;54
1;1;-1;788;367;367;2;-1;-1;-1
1;1;-1;986;410;410;38;-1;-1;-1
0;1;-1;21;22;22;6;-1;-1;-1
0;1;-1;560;202;202;5;-1;-1;-1
1;1;-1;327;230;230;2;-1;-1;-1
0;1;1080;309;120;120;1;-1;6025;-1
0;1;1080;142;120;120;1;-1;6025;-1
0;1;1080;564;120;120;1;-1;6025;-1
0;1;1467;328;231;231;3;-1;-1;-1
1;1;-1;165;135;134;2;-1;-1;-1
0;1;1467;332;232;232;31;-1;-1;-1
0;1;1467;526;343;343;5;-1;-1;-1
0;1;1467;297;214;214;31;-1;-1;-1
0;1;1467;749;198;198;1;-1;-1;-1
0;1;1467;641;197;197;2;-1;-1;-1
0;1;-1;396;271;271;30;-1;-1;-1
0;1;-1;473;40;40;2;-1;-1;-1
1;1;-1;915;356;356;2;-1;-1;-1
1;1;-1;779;300;300;2;-1;-1;-1
0;1;-1;724;28;28;2;-1;-1;-1
0;1;-1;272;201;201;1;-1;-1;-1
0;1;1808;231;23;23;5;-1;6614;-1
0;1;1808;741;56;56;56;-1;6614;-1
0;1;1808;30;28;28;7;-1;6614;-1
0;1;-1;264;196;196;1;-1;-1;-1
0;1;-1;247;188;188;35;-1;-1;-1
0;1;188;724;91;91;2;-1;-1;-1
0;1;-1;2;1;1;2;-1;-1;-1
0;1;-1;935;485;485;2;-1;-1;-1
0;1;-1;1039;365;365;2;-1;-1;-1
0;1;-1;87;75;75;2;-1;-1;-1
0;1;-1;839;40;40;2;-1;-1;-1
0;1;-1;148;73;73;5;-1;-1;-1
0;1;-1;380;261;261;8;-1;-1;-1
1;1;1711;4;4;4;2;-1;6530;-1
0;1;-1;805;190;190;2;-1;-1;-1
0;1;-1;490;40;40;2;-1;-1;-1
0;1;-1;427;1;1;1;-1;-1;-1
1;1;-1;5;4;4;2;-1;-1;-1
0;1;-1;506;331;331;5;-1;-1;-1
0;1;-1;838;199;199;1;-1;-1;-1
0;1;-1;839;455;455;6;-1;-1;-1
0;1;582;920;181;181;2;-1;-1;-1
0;1;582;265;197;197;13;-1;-1;-1
0;1;582;641;197;197;2;-1;-1;-1
0;1;-1;409;281;281;1;-1;-1;-1
0;1;-1;404;278;278;1;-1;-1;-1
0;1;-1;49;1;1;2;-1;-1;-1
1;1;-1;380;239;239;17;-1;-1;-1
0;1;-1;450;306;306;1;-1;-1;-1
0;1;-1;337;42;42;23;-1;-1;-1
0;1;-1;676;120;120;2;-1;-1;-1
1;1;-1;651;86;86;2;-1;-1;-1
0;1;-1;804;63;63;2;-1;-1;-1
1;1;-1;369;254;254;2;-1;-1;-1
1;1;-1;525;341;340;35;-1;-1;-1
1;1;-1;939;292;292;38;-1;-1;-1
1;1;1663;979;494;493;2;-1;6491;-1
0;1;-1;202;45;45;18;-1;-1;-1
0;1;-1;686;142;142;2;-1;-1;-1
0;1;-1;600;371;371;1;-1;-1;-1
0;1;-1;962;33;33;2;-1;-1;-1
1;1;-1;245;187;187;2;-1;-1;-1
0;1;-1;980;150;150;1;-1;-1;-1
0;1;-1;819;147;147;2;-1;-1;-1
0;1;409;415;204;204;2;-1;5498;-1
0;1;-1;579;355;355;2;-1;-1;-1
0;1;1956;72;63;63;11;-1;6736;-1
0;1;-1;323;5;5;2;-1;-1;-1
0;1;-1;613;147;147;2;-1;-1;-1
0;1;-1;809;196;196;59;-1;-1;-1
0;1;-1;644;157;157;53;-1;-1;-1
0;1;-1;429;293;293;30;-1;-1;-1
0;1;-1;292;211;211;1;-1;-1;-1
1;1;-1;788;434;434;38;-1;-1;-1
1;1;-1;789;367;367;2;-1;-1;-1
0;1;-1;896;155;155;1;-1;-1;-1
