asistencia;inscripcion;idEgresado;idEvento;idFechaInicio;idFechaFin;idUnidadAcademica;idPerfilPractica;idPerfilPersonal;idPerfilGrado
1;1;-1;773;425;425;38;-1;-1;-1
0;1;512;498;40;40;2;-1;5579;-1
1;1;-1;830;451;451;2;-1;-1;-1
1;1;-1;831;452;452;57;-1;-1;-1
1;1;-1;519;337;337;3;-1;-1;-1
0;1;-1;1038;365;365;2;-1;-1;-1
1;1;-1;109;92;92;18;-1;-1;-1
1;1;-1;800;281;444;57;-1;-1;-1
0;1;-1;308;218;218;5;-1;-1;-1
0;1;-1;569;179;179;1;-1;-1;-1
1;1;-1;530;285;285;2;-1;-1;-1
1;1;-1;531;335;335;2;-1;-1;-1
1;1;-1;335;48;48;3;-1;-1;-1
1;1;-1;144;121;121;2;-1;-1;-1
0;1;2034;450;307;307;35;-1;6798;-1
0;1;2034;462;315;315;3;-1;6798;-1
0;1;-1;541;90;90;2;-1;-1;-1
0;1;-1;255;141;141;5;-1;-1;-1
0;1;-1;712;81;81;13;-1;-1;-1
0;1;1833;277;203;203;2;-1;6636;-1
1;1;-1;67;58;58;5;-1;-1;-1
0;1;2496;554;357;357;1;-1;7196;-1
1;1;-1;892;358;358;2;-1;-1;-1
0;1;-1;551;353;353;8;-1;-1;-1
1;1;-1;180;146;146;3;-1;-1;-1
1;1;297;132;114;114;1;-1;-1;-1
0;1;-1;189;136;136;3;-1;-1;-1
0;1;-1;594;369;369;18;-1;-1;-1
0;1;-1;851;222;222;50;-1;-1;-1
0;1;-1;152;126;126;2;-1;-1;-1
0;1;-1;294;212;212;18;-1;-1;-1
0;1;-1;695;198;198;1;-1;-1;-1
0;1;-1;112;96;96;1;-1;-1;-1
0;1;-1;117;99;99;1;-1;-1;-1
0;1;-1;725;407;407;1;-1;-1;-1
1;1;-1;5;5;5;2;-1;-1;-1
1;1;546;4;4;4;2;-1;5607;-1
0;1;-1;651;86;86;2;-1;-1;-1
0;1;1249;462;315;315;3;-1;6163;-1
0;1;2450;4;4;4;2;-1;7160;-1
0;1;-1;110;94;93;2;-1;-1;-1
1;1;-1;707;267;267;2;-1;-1;-1
0;1;-1;649;69;69;27;-1;-1;-1
0;1;-1;639;81;81;16;-1;-1;-1
1;1;-1;446;305;305;1;-1;-1;-1
1;1;1699;785;433;433;2;-1;6521;-1
0;1;-1;102;75;75;16;-1;-1;-1
1;1;-1;440;92;92;2;-1;-1;-1
0;1;-1;206;165;165;2;-1;-1;-1
0;1;-1;1004;5;5;2;-1;-1;-1
0;1;-1;945;186;186;1;-1;-1;-1
0;1;-1;332;193;193;2;-1;-1;-1
1;1;-1;935;457;457;2;-1;-1;-1
1;1;-1;454;309;308;45;-1;-1;-1
0;1;-1;461;45;45;16;-1;-1;-1
0;1;1226;305;217;217;2;-1;-1;-1
1;1;699;107;91;91;16;-1;5729;-1
0;1;699;732;231;231;2;-1;5729;-1
0;1;-1;186;129;129;6;-1;-1;-1
1;1;-1;548;92;92;39;-1;-1;-1
1;1;-1;39;39;39;3;-1;-1;-1
0;1;1760;235;180;180;8;-1;6570;-1
0;1;-1;836;454;454;1;-1;-1;-1
0;1;-1;684;395;395;3;-1;-1;-1
0;1;-1;209;76;76;1;-1;-1;-1
0;1;-1;471;40;40;2;-1;-1;-1
1;1;-1;985;410;410;38;-1;-1;-1
0;1;-1;700;61;61;2;-1;-1;-1
0;1;-1;911;446;446;1;-1;-1;-1
0;1;-1;199;123;123;2;-1;-1;-1
0;1;-1;895;226;226;2;-1;-1;-1
0;1;104;362;216;216;3;-1;5262;-1
0;1;104;623;216;216;2;-1;5262;-1
0;1;-1;316;223;223;5;-1;-1;-1
0;1;-1;313;194;194;5;-1;-1;-1
1;1;-1;893;233;233;2;-1;-1;-1
0;1;-1;587;50;50;2;-1;-1;-1
1;1;2336;4;4;4;2;-1;7064;-1
0;1;-1;31;28;28;8;-1;-1;-1
0;1;-1;603;372;372;53;-1;-1;-1
1;1;-1;940;292;292;38;-1;-1;-1
0;1;-1;936;485;485;2;-1;-1;-1
0;1;1288;333;20;20;27;-1;6192;-1
0;1;-1;574;364;364;32;-1;-1;-1
0;1;-1;764;40;40;2;-1;-1;-1
1;1;-1;993;495;495;2;-1;-1;-1
1;1;-1;388;249;249;2;-1;-1;-1
1;1;-1;390;268;268;2;-1;-1;-1
1;1;-1;393;240;240;2;-1;-1;-1
1;1;-1;922;421;421;38;-1;-1;-1
0;1;-1;181;147;147;1;-1;-1;-1
0;1;-1;80;71;71;12;-1;-1;-1
1;1;-1;398;273;273;2;-1;-1;-1
0;1;-1;707;199;199;1;-1;-1;-1
1;1;-1;842;249;249;60;-1;-1;-1
0;1;1842;976;75;75;2;-1;6645;-1
0;1;-1;966;35;35;65;-1;-1;-1
0;1;-1;534;345;345;1;-1;-1;-1
0;1;-1;533;345;345;1;-1;-1;-1
0;1;-1;702;2;2;2;-1;-1;-1
0;1;-1;703;2;2;2;-1;-1;-1
0;1;-1;129;111;111;2;-1;-1;-1
0;1;-1;701;61;61;2;-1;-1;-1
1;1;-1;437;298;298;2;-1;-1;-1
0;1;-1;200;123;123;2;-1;-1;-1
0;1;1568;106;90;90;2;-1;6408;2512
0;1;-1;963;480;480;1;-1;-1;-1
0;1;-1;523;172;172;1;-1;-1;-1
1;1;-1;556;158;158;2;-1;-1;-1
0;1;-1;1042;146;146;2;-1;-1;-1
0;1;-1;289;209;209;8;-1;-1;-1
0;1;-1;820;447;447;2;-1;-1;-1
0;1;-1;991;113;113;2;-1;-1;-1
0;1;-1;706;369;369;2;-1;-1;-1
0;1;-1;774;33;33;2;-1;-1;-1
1;1;1447;329;144;144;1;-1;6308;-1
0;1;1447;292;160;160;1;-1;6308;-1
1;1;1447;355;246;246;39;-1;6308;-1
1;1;1447;364;233;233;40;-1;6308;-1
1;1;1447;344;237;237;37;-1;6308;-1
1;1;1447;389;268;268;2;-1;6308;-1
1;1;1447;242;2;2;3;-1;6308;-1
0;1;-1;642;383;383;2;-1;-1;-1
0;1;-1;238;66;66;3;-1;-1;-1
0;1;-1;14;15;15;1;-1;-1;-1
0;1;-1;489;323;323;8;-1;-1;-1
0;1;-1;472;318;318;18;-1;-1;-1
0;1;-1;221;174;174;8;-1;-1;-1
0;1;-1;187;151;151;23;-1;-1;-1
1;1;-1;399;274;274;2;-1;-1;-1
1;1;-1;394;270;270;17;-1;-1;-1
1;1;-1;406;280;280;2;-1;-1;-1
1;1;-1;403;277;276;2;-1;-1;-1
0;1;-1;443;303;303;27;-1;-1;-1
0;1;-1;593;66;66;2;-1;-1;-1
0;1;-1;302;215;215;3;-1;-1;-1
0;1;-1;182;149;149;1;-1;-1;-1
0;1;-1;1018;490;490;1;-1;-1;-1
0;1;-1;90;77;77;14;-1;-1;-1
0;1;-1;421;284;284;1;-1;-1;-1
1;1;-1;601;312;312;51;-1;-1;-1
0;1;-1;1010;212;212;2;-1;-1;-1
0;1;2026;638;81;81;16;-1;6792;-1
1;1;-1;1029;505;505;2;-1;-1;-1
0;1;-1;303;83;83;35;-1;-1;-1
1;1;-1;222;175;175;1;-1;-1;-1
0;1;-1;488;322;322;1;-1;-1;-1
0;1;-1;363;216;216;3;-1;-1;-1
0;1;-1;424;291;291;1;-1;-1;-1
0;1;-1;15;17;17;2;-1;-1;-1
0;1;-1;994;392;392;2;-1;-1;-1
0;1;-1;852;40;40;2;-1;-1;-1
1;1;-1;959;489;489;64;-1;-1;-1
1;1;-1;130;111;111;2;-1;-1;-1
0;1;-1;179;145;145;3;-1;-1;-1
0;1;2354;319;225;225;3;-1;7080;2093
1;1;-1;907;245;245;17;-1;-1;-1
0;1;-1;576;178;178;6;-1;-1;-1
0;1;-1;550;177;177;2;-1;-1;-1
1;1;-1;255;58;58;2;-1;-1;-1
1;1;-1;1006;274;274;2;-1;-1;-1
0;1;244;212;170;170;5;-1;5366;-1
0;1;-1;379;260;260;3;-1;-1;-1
0;1;-1;521;120;120;2;-1;-1;-1
0;1;-1;9;9;9;3;-1;-1;-1
1;1;-1;672;245;245;2;-1;-1;-1
0;1;159;554;357;357;1;-1;5304;-1
0;1;159;59;51;51;2;-1;5304;-1
1;1;159;766;424;424;38;-1;5304;-1
0;1;-1;591;1;1;18;-1;-1;-1
0;1;-1;914;463;463;2;-1;-1;-1
1;1;-1;883;470;470;2;-1;-1;-1
1;1;-1;697;399;399;38;-1;-1;-1
1;1;-1;884;471;471;2;-1;-1;-1
0;1;-1;139;118;118;2;-1;-1;-1
0;1;1195;789;184;184;2;-1;6116;-1
0;1;-1;1058;510;509;65;-1;-1;-1
0;1;-1;873;45;45;2;-1;-1;-1
1;1;-1;543;266;266;2;-1;-1;-1
0;1;-1;696;195;195;2;-1;-1;-1
1;1;-1;258;193;193;3;-1;-1;-1
1;1;217;53;47;47;2;-1;5347;-1
0;1;217;315;223;223;5;-1;5347;-1
0;1;217;205;165;165;2;-1;5347;-1
1;1;-1;795;440;439;59;-1;-1;-1
0;1;-1;628;57;57;2;-1;-1;-1
0;1;-1;135;112;112;20;-1;-1;-1
0;1;-1;140;38;38;1;-1;-1;-1
0;1;-1;495;66;66;46;-1;-1;-1
0;1;-1;881;469;469;1;-1;-1;-1
0;1;-1;164;133;133;3;-1;-1;-1
0;1;-1;666;152;152;2;-1;-1;-1
0;1;-1;257;192;192;1;-1;-1;-1
0;1;-1;414;251;251;1;-1;-1;-1
0;1;-1;314;222;222;2;-1;-1;-1
0;1;-1;1020;152;152;2;-1;-1;-1
1;1;-1;26;27;27;2;-1;-1;-1
0;1;-1;740;412;412;1;-1;-1;-1
0;1;-1;876;467;467;1;-1;-1;-1
1;1;-1;347;239;239;2;-1;-1;-1
1;1;-1;349;240;240;2;-1;-1;-1
0;1;625;539;347;347;1;-1;5672;885
1;1;915;4;4;4;2;-1;5902;-1
0;1;-1;305;118;118;3;-1;-1;-1
0;1;-1;670;140;140;3;-1;-1;-1
1;1;-1;939;299;299;60;-1;-1;-1
1;1;-1;884;401;401;2;-1;-1;-1
1;1;-1;780;300;300;2;-1;-1;-1
1;1;-1;359;249;249;2;-1;-1;-1
1;1;-1;362;251;251;2;-1;-1;-1
1;1;-1;361;250;250;2;-1;-1;-1
0;1;2109;123;106;106;3;-1;6866;290
0;1;2109;126;3;3;9;-1;6866;290
0;1;-1;743;413;413;14;-1;-1;-1
0;1;-1;577;50;50;2;-1;-1;-1
0;1;267;140;119;119;21;-1;-1;-1
0;1;267;377;259;259;3;-1;-1;-1
0;1;267;736;411;411;3;-1;-1;-1
0;1;-1;433;154;154;1;-1;-1;-1
0;1;-1;231;33;33;1;-1;-1;-1
0;1;-1;599;370;370;1;-1;-1;-1
0;1;-1;242;184;184;5;-1;-1;-1
1;1;-1;647;387;387;2;-1;-1;-1
0;1;61;365;124;124;6;-1;5227;-1
0;1;61;186;151;151;23;-1;5227;-1
0;1;61;572;363;363;6;-1;5227;-1
0;1;61;23;25;25;6;-1;5227;-1
0;1;61;336;42;42;23;-1;5227;-1
0;1;-1;968;43;43;7;-1;-1;-1
1;1;1698;307;218;218;5;-1;6520;-1
0;1;-1;725;91;91;2;-1;-1;-1
0;1;-1;664;225;225;2;-1;-1;-1
0;1;-1;501;329;329;15;-1;-1;-1
0;1;-1;653;192;192;1;-1;-1;-1
0;1;-1;664;192;192;2;-1;-1;-1
1;1;-1;432;40;40;2;-1;-1;-1
1;1;-1;557;158;158;2;-1;-1;-1
0;1;-1;628;139;139;2;-1;-1;-1
1;1;-1;1035;416;416;38;-1;-1;-1
0;1;-1;1041;10;10;2;-1;-1;-1
0;1;-1;631;179;179;7;-1;-1;-1
0;1;-1;3;2;2;1;-1;-1;-1
0;1;-1;62;53;53;6;-1;-1;-1
1;1;-1;887;473;473;39;-1;-1;-1
0;1;-1;1033;11;11;1;-1;-1;-1
0;1;-1;457;312;312;2;-1;-1;-1
0;1;366;4;4;4;2;-1;5463;-1
0;1;354;261;195;195;1;-1;-1;-1
1;1;354;107;91;91;16;-1;-1;-1
0;1;-1;910;70;70;2;-1;-1;-1
1;1;-1;621;375;375;1;-1;-1;-1
0;1;-1;146;122;122;23;-1;-1;-1
1;1;-1;28;29;29;2;-1;-1;-1
0;1;-1;241;183;183;33;-1;-1;-1
0;1;-1;415;251;251;1;-1;-1;-1
0;1;-1;591;117;117;2;-1;-1;-1
0;1;-1;456;311;311;1;-1;-1;-1
1;1;399;451;263;263;2;-1;5490;-1
1;1;-1;775;33;33;2;-1;-1;-1
1;1;-1;772;405;405;2;-1;-1;-1
0;1;-1;614;43;43;2;-1;-1;-1
0;1;-1;776;1;1;2;-1;-1;-1
0;1;-1;771;407;407;2;-1;-1;-1
0;1;-1;495;29;29;46;-1;-1;-1
1;1;-1;330;144;144;1;-1;-1;-1
0;1;-1;195;158;158;1;-1;-1;-1
0;1;-1;516;116;116;6;-1;-1;-1
1;1;-1;834;356;356;2;-1;-1;-1
1;1;-1;646;386;13;2;-1;-1;-1
0;1;-1;123;105;105;2;-1;-1;-1
0;1;-1;508;40;40;2;-1;-1;-1
1;1;-1;1040;360;360;2;-1;-1;-1
0;1;-1;334;20;20;27;-1;-1;-1
1;1;-1;642;197;197;2;-1;-1;-1
0;1;-1;617;155;155;2;-1;-1;-1
0;1;-1;604;153;153;2;-1;-1;-1
0;1;-1;618;349;349;2;-1;-1;-1
0;1;-1;480;155;155;1;-1;-1;-1
0;1;-1;614;147;147;2;-1;-1;-1
0;1;-1;33;31;31;2;-1;-1;-1
0;1;-1;625;376;376;1;-1;-1;-1
0;1;-1;211;72;72;31;-1;-1;-1
0;1;-1;184;150;150;8;-1;-1;-1
0;1;-1;68;38;38;2;-1;-1;-1
0;1;-1;821;447;447;2;-1;-1;-1
1;1;-1;815;227;227;2;-1;-1;-1
0;1;-1;412;284;284;1;-1;-1;-1
0;1;-1;45;40;40;2;-1;-1;-1
0;1;-1;253;24;24;6;-1;-1;-1
1;1;-1;119;101;101;2;-1;-1;-1
0;1;-1;479;145;145;2;-1;-1;-1
1;1;-1;500;329;329;15;-1;-1;-1
0;1;916;486;321;321;25;-1;-1;-1
0;1;-1;457;143;143;3;-1;-1;-1
0;1;-1;208;167;167;30;-1;-1;-1
1;1;-1;13;14;13;2;-1;-1;-1
1;1;1271;367;253;253;2;-1;6178;-1
1;1;1271;158;85;85;3;-1;6178;-1
1;1;1271;364;252;252;2;-1;6178;-1
0;1;1271;265;197;197;13;-1;6178;-1
0;1;1271;597;320;320;3;-1;6178;-1
0;1;1271;51;46;46;3;-1;6178;-1
0;1;1271;79;70;70;1;-1;6178;-1
0;1;1271;142;120;120;1;-1;6178;-1
0;1;1490;833;65;65;2;-1;6342;-1
0;1;1490;9;10;10;4;-1;6342;-1
1;1;-1;1048;487;487;61;-1;-1;-1
1;1;2313;17;19;19;3;-1;7043;-1
0;1;2313;9;10;10;4;-1;7043;-1
0;1;-1;230;1;1;6;-1;-1;-1
0;1;-1;65;56;56;5;-1;-1;-1
1;1;-1;987;497;497;2;-1;-1;-1
0;1;-1;601;371;371;1;-1;-1;-1
0;1;-1;416;204;204;2;-1;-1;-1
0;1;-1;865;463;463;27;-1;-1;-1
0;1;-1;63;54;54;5;-1;-1;-1
0;1;-1;331;229;229;3;-1;-1;-1
0;1;-1;665;152;152;2;-1;-1;-1
0;1;1153;338;234;234;8;-1;6081;-1
1;1;-1;293;212;212;18;-1;-1;-1
1;1;-1;248;130;130;2;-1;-1;-1
1;1;-1;417;285;285;2;-1;-1;-1
1;1;-1;418;286;286;2;-1;-1;-1
0;1;-1;982;267;267;1;-1;-1;-1
0;1;556;595;312;312;23;-1;5617;-1
0;1;-1;610;183;183;2;-1;-1;-1
0;1;-1;626;114;114;2;-1;-1;-1
0;1;-1;717;164;164;2;-1;-1;-1
1;1;-1;430;294;294;17;-1;-1;-1
1;1;-1;428;292;292;17;-1;-1;-1
0;1;-1;929;484;484;1;-1;-1;-1
1;1;-1;1049;44;44;2;-1;-1;-1
0;1;-1;812;313;313;2;-1;-1;-1
0;1;267;55;40;40;2;-1;-1;-1
0;1;-1;602;312;312;52;-1;-1;-1
0;1;526;347;69;69;33;-1;5590;-1
0;1;526;336;42;42;23;-1;5590;-1
0;1;526;522;172;172;1;-1;5590;-1
0;1;526;853;369;369;23;-1;5590;-1
0;1;-1;42;41;41;1;-1;-1;-1
0;1;-1;36;35;35;1;-1;-1;-1
0;1;-1;636;380;380;8;-1;-1;-1
0;1;645;290;12;12;1;-1;5688;-1
0;1;193;4;4;4;2;-1;-1;-1
1;1;-1;978;301;301;2;-1;-1;-1
1;1;-1;659;392;392;56;-1;-1;-1
0;1;-1;81;71;71;13;-1;-1;-1
0;1;-1;565;120;120;1;-1;-1;-1
1;1;1876;4;4;4;2;-1;6672;-1
0;1;-1;444;304;304;1;-1;-1;-1
0;1;-1;738;202;202;5;-1;-1;-1
0;1;-1;296;213;213;1;-1;-1;-1
0;1;521;159;131;131;24;-1;5586;-1
0;1;521;377;259;259;3;-1;5586;-1
1;1;-1;883;471;471;2;-1;-1;-1
0;1;-1;814;332;332;2;-1;-1;-1
1;1;-1;608;15;15;2;-1;-1;-1
0;1;-1;771;405;405;2;-1;-1;-1
1;1;-1;700;61;61;2;-1;-1;-1
0;1;344;142;120;120;1;-1;5447;-1
0;1;344;154;72;72;1;-1;5447;-1
0;1;1261;667;220;220;2;-1;-1;-1
1;1;-1;835;356;356;2;-1;-1;-1
0;1;-1;701;2;2;2;-1;-1;-1
0;1;-1;848;328;328;1;-1;-1;-1
0;1;-1;413;284;284;1;-1;-1;-1
0;1;-1;913;463;463;2;-1;-1;-1
0;1;-1;33;33;33;1;-1;-1;-1
1;1;97;639;382;382;2;-1;5255;-1
0;1;-1;755;418;418;32;-1;-1;-1
0;1;-1;89;72;72;2;-1;-1;-1
0;1;-1;864;462;462;5;-1;-1;-1
1;1;-1;609;243;243;2;-1;-1;-1
0;1;-1;949;72;72;2;-1;-1;-1
0;1;-1;915;175;175;2;-1;-1;-1
1;1;-1;991;113;113;2;-1;-1;-1
0;1;-1;266;198;198;2;-1;-1;-1
1;1;-1;267;199;199;2;-1;-1;-1
1;1;152;307;218;218;5;-1;5299;-1
0;1;2188;415;204;204;2;-1;6932;-1
0;1;2188;595;312;312;23;-1;6932;-1
0;1;2188;741;56;56;56;-1;6932;-1
0;1;2188;736;411;411;3;-1;6932;-1
0;1;2188;282;88;88;19;-1;6932;-1
0;1;2188;601;312;312;51;-1;6932;-1
0;1;2188;150;125;125;3;-1;6932;-1
1;1;-1;221;175;175;1;-1;-1;-1
1;1;-1;673;245;245;2;-1;-1;-1
1;1;-1;785;432;431;2;-1;-1;-1
1;1;1123;589;224;224;2;-1;6055;-1
0;1;-1;794;438;438;1;-1;-1;-1
1;1;-1;946;487;487;38;-1;-1;-1
1;1;-1;384;263;263;2;-1;-1;-1
0;1;1307;73;64;64;1;-1;6205;-1
0;1;-1;58;49;49;10;-1;-1;-1
0;1;-1;61;52;52;9;-1;-1;-1
0;1;1326;518;337;337;3;-1;-1;2207
0;1;1326;330;229;229;3;-1;-1;2207
0;1;1326;284;205;205;19;-1;-1;2207
0;1;2096;117;100;100;1;-1;6854;-1
0;1;-1;1007;364;364;2;-1;-1;-1
0;1;529;152;64;64;2;-1;5592;-1
0;1;1311;284;205;205;19;-1;6208;-1
0;1;1311;623;216;216;2;-1;6208;-1
0;1;1311;661;259;259;2;-1;6208;-1
0;1;1311;362;216;216;3;-1;6208;-1
0;1;1311;370;255;255;3;-1;6208;-1
0;1;1311;663;225;225;2;-1;6208;-1
0;1;-1;100;70;70;7;-1;-1;-1
0;1;-1;505;331;331;5;-1;-1;-1
0;1;-1;549;310;310;5;-1;-1;-1
0;1;-1;1025;138;138;5;-1;-1;-1
0;1;-1;769;188;188;2;-1;-1;-1
0;1;-1;358;248;248;3;-1;-1;-1
0;1;-1;1023;502;502;3;-1;-1;-1
0;1;-1;582;26;26;2;-1;-1;-1
1;1;-1;38;37;37;3;-1;-1;-1
0;1;-1;57;28;28;2;-1;-1;-1
0;1;-1;96;82;82;2;-1;-1;-1
0;1;-1;564;24;24;2;-1;-1;-1
0;1;-1;995;132;132;2;-1;-1;-1
1;1;-1;799;443;443;2;-1;-1;-1
1;1;-1;405;279;279;2;-1;-1;-1
0;1;1201;294;56;56;2;-1;6122;-1
0;1;1201;652;72;72;7;-1;6122;-1
0;1;-1;425;133;133;43;-1;-1;-1
0;1;-1;52;46;46;3;-1;-1;-1
1;1;-1;562;92;92;2;-1;-1;-1
1;1;-1;566;263;263;39;-1;-1;-1
1;1;-1;559;358;358;49;-1;-1;-1
1;1;-1;569;361;361;13;-1;-1;-1
1;1;-1;554;356;356;50;-1;-1;-1
1;1;-1;556;358;358;49;-1;-1;-1
0;1;227;4;4;4;2;-1;5354;-1
0;1;-1;911;337;337;46;-1;-1;-1
1;1;-1;558;358;358;49;-1;-1;-1
1;1;-1;916;356;356;2;-1;-1;-1
0;1;-1;484;40;40;2;-1;-1;-1
1;1;296;188;136;136;3;-1;5410;-1
0;1;296;104;51;51;3;-1;5410;-1
0;1;-1;307;78;78;2;-1;-1;-1
0;1;-1;499;40;40;2;-1;-1;-1
0;1;1373;668;129;129;1;-1;-1;-1
1;1;-1;984;495;495;30;-1;-1;-1
0;1;-1;463;315;315;3;-1;-1;-1
1;1;-1;314;221;221;3;-1;-1;-1
0;1;-1;992;113;113;2;-1;-1;-1
0;1;-1;851;40;40;2;-1;-1;-1
0;1;1989;259;193;193;1;-1;-1;-1
0;1;1989;875;272;272;2;-1;-1;-1
0;1;1989;105;89;89;3;-1;-1;-1
1;1;1989;354;245;245;38;-1;-1;-1
0;1;1989;200;161;161;3;-1;-1;-1
1;1;1989;777;426;426;38;-1;-1;-1
1;1;1989;779;251;429;2;-1;-1;-1
0;1;1989;333;20;20;27;-1;-1;-1
1;1;-1;1024;503;503;2;-1;-1;-1
0;1;1996;732;231;231;2;-1;6767;-1
0;1;1996;328;231;231;3;-1;6767;-1
0;1;1996;377;259;259;3;-1;6767;-1
0;1;-1;414;115;115;1;-1;-1;-1
0;1;-1;288;208;208;3;-1;-1;-1
0;1;1715;263;196;196;1;-1;6532;-1
1;1;-1;71;61;61;1;-1;-1;-1
0;1;-1;605;373;373;32;-1;-1;-1
0;1;-1;408;281;281;1;-1;-1;-1
1;1;-1;368;253;253;2;-1;-1;-1
0;1;-1;98;84;84;2;-1;-1;-1
0;1;-1;43;42;42;3;-1;-1;-1
0;1;-1;260;193;193;1;-1;-1;-1
0;1;-1;277;36;36;2;-1;-1;-1
1;1;2509;4;4;4;2;-1;-1;-1
0;1;-1;1001;5;5;2;-1;-1;-1
0;1;-1;687;157;157;2;-1;-1;-1
0;1;-1;324;229;229;2;-1;-1;-1
1;1;-1;356;246;246;40;-1;-1;-1
1;1;-1;691;83;83;2;-1;-1;-1
0;1;1085;51;46;46;3;-1;6029;2526
1;1;1085;667;220;220;2;-1;6029;2526
0;1;1085;396;272;272;3;-1;6029;2526
0;1;-1;280;204;204;19;-1;-1;-1
0;1;-1;48;1;1;2;-1;-1;-1
0;1;-1;815;332;332;2;-1;-1;-1
0;1;-1;816;227;227;2;-1;-1;-1
0;1;-1;770;407;407;2;-1;-1;-1
0;1;-1;813;313;313;2;-1;-1;-1
1;1;-1;698;399;399;38;-1;-1;-1
0;1;210;73;64;64;1;-1;-1;-1
0;1;210;152;64;64;2;-1;-1;-1
0;1;437;72;63;63;11;-1;-1;-1
0;1;437;396;272;272;3;-1;-1;-1
0;1;437;328;231;231;3;-1;-1;-1
0;1;-1;868;193;193;2;-1;-1;-1
1;1;-1;867;464;464;13;-1;-1;-1
0;1;-1;403;278;278;1;-1;-1;-1
0;1;-1;605;43;43;2;-1;-1;-1
1;1;-1;764;217;40;2;-1;-1;-1
0;1;-1;643;383;383;2;-1;-1;-1
0;1;-1;497;324;324;1;-1;-1;-1
0;1;-1;532;40;40;2;-1;-1;-1
0;1;-1;245;186;186;1;-1;-1;-1
0;1;-1;1030;379;379;1;-1;-1;-1
0;1;-1;79;69;69;2;-1;-1;-1
0;1;-1;567;35;35;2;-1;-1;-1
0;1;-1;319;99;99;2;-1;-1;-1
1;1;-1;651;391;390;2;-1;-1;-1
1;1;-1;845;77;77;2;-1;-1;-1
0;1;-1;22;23;23;2;-1;-1;-1
0;1;-1;209;168;168;27;-1;-1;-1
1;1;-1;645;385;384;2;-1;-1;-1
1;1;807;736;411;411;3;-1;5812;-1
0;1;807;47;42;42;3;-1;5812;-1
1;1;807;96;83;83;2;-1;5812;-1
1;1;807;89;37;37;3;-1;5812;-1
0;1;807;39;39;39;3;-1;5812;-1
1;1;-1;357;247;247;2;-1;-1;-1
0;1;1547;201;45;45;18;-1;6389;-1
0;1;1547;455;311;311;1;-1;6389;-1
0;1;1968;180;147;147;1;-1;6746;-1
0;1;1968;486;321;321;25;-1;6746;-1
0;1;1968;640;321;321;2;-1;6746;-1
0;1;1796;507;40;40;2;-1;-1;-1
0;1;1796;375;216;216;3;-1;-1;-1
0;1;1796;362;216;216;3;-1;-1;-1
0;1;1796;413;115;115;1;-1;-1;-1
0;1;1796;467;40;40;2;-1;-1;-1
0;1;1796;623;216;216;2;-1;-1;-1
1;1;1796;477;40;40;2;-1;-1;-1
0;1;1796;150;125;125;3;-1;-1;-1
1;1;-1;801;281;444;57;-1;-1;-1
0;1;2200;176;89;89;3;-1;-1;1929
