asistencia;inscripcion;idEgresado;idEvento;idFechaInicio;idFechaFin;idUnidadAcademica;idPerfilPractica;idPerfilPersonal;idPerfilGrado
0;1;2200;1004;89;89;2;-1;-1;1929
0;1;-1;682;60;60;2;-1;-1;-1
0;1;-1;272;138;138;27;-1;-1;-1
0;1;-1;500;43;43;27;-1;-1;-1
0;1;-1;820;446;446;1;-1;-1;-1
0;1;-1;927;483;483;2;-1;-1;-1
1;1;-1;529;344;344;2;-1;-1;-1
0;1;-1;596;312;312;23;-1;-1;-1
1;1;1745;651;86;86;2;-1;6555;-1
0;1;2075;1056;510;509;65;11;6835;-1
0;1;2075;1055;510;509;65;11;6835;-1
0;1;2075;1054;510;509;65;11;6835;-1
0;1;2075;1057;510;509;65;11;6835;-1
0;1;916;144;90;90;3;-1;-1;-1
1;1;-1;442;302;302;2;-1;-1;-1
0;1;-1;600;209;209;2;-1;-1;-1
0;1;-1;739;412;412;1;-1;-1;-1
0;1;1528;849;38;38;1;-1;6374;-1
1;1;862;536;346;346;1;-1;5857;-1
0;1;862;46;45;45;1;-1;5857;-1
0;1;862;458;28;28;1;-1;5857;-1
0;1;-1;734;408;408;2;-1;-1;-1
1;1;-1;590;224;224;2;-1;-1;-1
0;1;-1;226;126;126;5;-1;-1;-1
0;1;-1;716;120;120;2;-1;-1;-1
0;1;-1;74;64;64;1;-1;-1;-1
0;1;-1;107;90;90;2;-1;-1;-1
0;1;-1;704;402;402;1;-1;-1;-1
1;1;-1;767;424;424;38;-1;-1;-1
0;1;-1;895;155;155;1;-1;-1;-1
0;1;1295;4;4;4;2;-1;6197;-1
1;1;163;301;215;215;3;-1;5307;-1
0;1;-1;492;325;325;1;-1;-1;-1
0;1;-1;879;415;415;2;-1;-1;-1
1;1;-1;593;369;369;18;-1;-1;-1
0;1;2085;1055;510;509;65;11;6843;-1
0;1;2085;1054;510;509;65;11;6843;-1
0;1;2085;1057;510;509;65;11;6843;-1
0;1;2085;1056;510;509;65;11;6843;-1
0;1;-1;527;343;343;5;-1;-1;-1
0;1;-1;401;43;43;1;-1;-1;-1
0;1;451;139;38;38;1;-1;5528;-1
1;1;451;736;411;411;3;-1;5528;-1
1;1;451;300;83;83;3;-1;5528;-1
0;1;696;133;115;115;2;-1;5728;-1
1;1;942;4;4;4;2;-1;5922;-1
0;1;-1;857;42;42;2;-1;-1;-1
0;1;1006;188;136;136;3;-1;5972;-1
0;1;69;242;2;2;3;-1;5231;-1
0;1;-1;619;373;373;2;-1;-1;-1
0;1;-1;599;209;209;2;-1;-1;-1
0;1;-1;818;355;355;2;-1;-1;-1
1;1;-1;611;183;183;2;-1;-1;-1
0;1;-1;250;131;131;2;-1;-1;-1
0;1;-1;204;163;163;6;-1;-1;-1
0;1;-1;810;196;196;60;-1;-1;-1
0;1;-1;470;317;317;3;-1;-1;-1
0;1;-1;1005;89;89;2;-1;-1;-1
1;1;-1;807;8;7;2;-1;-1;-1
0;1;-1;575;365;365;27;-1;-1;-1
0;1;-1;963;33;33;2;-1;-1;-1
0;1;2071;635;380;380;8;-1;6831;-1
0;1;1294;1004;89;89;2;-1;-1;-1
1;1;1294;872;45;45;2;-1;-1;-1
0;1;1294;301;215;215;3;-1;-1;-1
1;1;1294;473;203;203;1;-1;-1;-1
0;1;-1;77;67;67;1;-1;-1;-1
0;1;-1;675;82;82;8;-1;-1;-1
0;1;-1;318;224;224;3;-1;-1;-1
1;1;-1;783;135;134;2;-1;-1;-1
0;1;-1;360;181;181;3;-1;-1;-1
0;1;-1;340;113;113;3;-1;-1;-1
0;1;2319;646;387;387;2;-1;7048;-1
0;1;-1;870;45;45;1;-1;-1;-1
1;1;-1;580;355;355;2;-1;-1;-1
1;1;-1;746;290;290;2;-1;-1;-1
1;1;-1;744;414;414;2;-1;-1;-1
0;1;1372;604;373;373;32;-1;6259;-1
1;1;-1;900;476;476;38;-1;-1;-1
0;1;489;135;26;26;1;-1;-1;-1
0;1;489;456;312;312;2;-1;-1;-1
1;1;489;301;215;215;3;-1;-1;-1
1;1;670;62;54;54;5;-1;-1;-1
1;1;2360;25;27;27;2;-1;7083;-1
0;1;-1;141;119;119;22;-1;-1;-1
0;1;-1;655;73;73;2;-1;-1;-1
1;1;1819;7;8;7;2;-1;6624;-1
1;1;-1;761;422;421;2;-1;-1;-1
0;1;-1;770;67;67;2;-1;-1;-1
0;1;-1;174;111;111;3;-1;-1;-1
0;1;-1;612;17;17;40;-1;-1;-1
0;1;-1;263;190;190;1;-1;-1;-1
1;1;251;4;4;4;2;-1;5372;-1
0;1;-1;584;178;178;1;-1;-1;-1
0;1;-1;251;190;190;1;-1;-1;-1
0;1;1989;140;119;119;21;-1;-1;-1
0;1;1989;415;204;204;2;-1;-1;-1
0;1;-1;299;95;95;1;-1;-1;-1
0;1;-1;466;40;40;2;-1;-1;-1
1;1;-1;791;435;435;38;-1;-1;-1
1;1;-1;353;40;40;2;-1;-1;-1
1;1;-1;355;245;245;39;-1;-1;-1
1;1;-1;943;246;246;2;-1;-1;-1
0;1;-1;932;12;12;1;-1;-1;-1
0;1;-1;1015;1;1;2;-1;-1;-1
0;1;-1;970;154;154;2;-1;-1;-1
0;1;-1;1016;11;11;2;-1;-1;-1
1;1;-1;522;233;233;27;-1;-1;-1
0;1;-1;239;181;181;18;-1;-1;-1
0;1;-1;975;492;492;1;-1;-1;-1
0;1;-1;121;103;103;5;-1;-1;-1
0;1;-1;553;355;355;6;-1;-1;-1
1;1;-1;579;367;367;38;-1;-1;-1
1;1;-1;16;17;17;2;-1;-1;-1
0;1;-1;12;12;12;2;-1;-1;-1
0;1;-1;66;57;57;2;-1;-1;-1
0;1;-1;69;38;38;2;-1;-1;-1
0;1;-1;534;301;301;22;-1;-1;-1
1;1;-1;722;251;251;2;-1;-1;-1
1;1;-1;401;275;275;38;-1;-1;-1
0;1;-1;873;137;137;5;-1;-1;-1
0;1;-1;213;170;170;5;-1;-1;-1
0;1;-1;689;129;129;2;-1;-1;-1
0;1;1507;107;91;91;16;-1;6357;-1
0;1;-1;656;24;24;2;-1;-1;-1
0;1;-1;59;50;50;8;-1;-1;-1
0;1;1551;101;75;75;15;-1;6392;-1
1;1;1551;667;220;220;2;-1;6392;-1
0;1;-1;1012;176;176;1;-1;-1;-1
0;1;-1;1011;207;207;34;-1;-1;-1
0;1;2301;116;99;99;1;-1;7031;-1
0;1;2301;727;408;408;1;-1;7031;-1
0;1;2301;278;96;96;2;-1;7031;-1
0;1;2301;126;3;3;9;-1;7031;-1
0;1;2301;51;46;46;3;-1;7031;-1
0;1;2301;111;96;96;1;-1;7031;-1
0;1;-1;877;467;467;1;-1;-1;-1
0;1;2246;77;68;68;3;-1;-1;-1
0;1;-1;435;68;68;2;-1;-1;-1
0;1;-1;108;91;91;17;-1;-1;-1
0;1;1017;477;40;40;2;-1;5980;-1
0;1;-1;648;81;81;16;-1;-1;-1
0;1;-1;376;216;216;3;-1;-1;-1
0;1;-1;371;255;255;3;-1;-1;-1
0;1;2334;734;120;120;2;-1;7062;-1
0;1;2334;23;25;25;6;-1;7062;-1
0;1;-1;503;331;331;5;-1;-1;-1
1;1;-1;343;236;236;2;-1;-1;-1
1;1;-1;345;237;237;38;-1;-1;-1
0;1;-1;322;227;227;1;-1;-1;-1
0;1;-1;120;102;102;18;-1;-1;-1
0;1;-1;154;127;127;3;-1;-1;-1
0;1;-1;151;125;125;3;-1;-1;-1
0;1;-1;149;124;124;3;-1;-1;-1
0;1;-1;759;124;124;2;-1;-1;-1
1;1;-1;871;465;465;5;-1;-1;-1
0;1;-1;366;124;124;6;-1;-1;-1
0;1;-1;249;189;189;20;-1;-1;-1
0;1;-1;382;191;191;3;-1;-1;-1
0;1;2251;582;61;61;1;-1;-1;2766
1;1;-1;802;298;298;2;-1;-1;-1
1;1;-1;201;161;161;3;-1;-1;-1
0;1;-1;196;159;159;27;-1;-1;-1
0;1;-1;502;330;330;5;-1;-1;-1
0;1;-1;592;1;1;18;-1;-1;-1
1;1;1850;200;161;161;3;-1;6650;-1
1;1;-1;524;339;338;2;-1;-1;-1
0;1;-1;83;56;56;2;-1;-1;-1
0;1;-1;987;209;209;18;-1;-1;-1
0;1;-1;709;209;209;2;-1;-1;-1
0;1;-1;718;152;152;1;-1;-1;-1
1;1;-1;923;421;421;38;-1;-1;-1
1;1;-1;922;40;40;2;-1;-1;-1
0;1;-1;964;480;480;1;-1;-1;-1
1;1;-1;436;297;297;44;-1;-1;-1
0;1;-1;122;104;104;6;-1;-1;-1
0;1;-1;283;88;88;19;-1;-1;-1
0;1;-1;378;259;259;3;-1;-1;-1
0;1;-1;11;11;11;1;-1;-1;-1
1;1;1975;53;47;47;2;-1;6751;-1
1;1;1975;4;4;4;2;-1;6751;-1
1;1;1975;124;107;107;2;-1;6751;-1
0;1;206;305;217;217;2;-1;5337;503
0;1;2307;365;124;124;6;-1;7037;-1
0;1;2202;37;37;37;3;-1;6943;-1
0;1;2202;101;75;75;15;-1;6943;-1
0;1;2202;154;72;72;1;-1;6943;-1
0;1;1563;894;475;475;8;-1;6404;677
0;1;1973;979;150;150;1;-1;6750;-1
1;1;593;37;37;37;3;-1;5648;-1
0;1;-1;790;184;184;2;-1;-1;-1
0;1;-1;850;38;38;1;-1;-1;-1
0;1;-1;46;40;40;2;-1;-1;-1
1;1;-1;829;80;80;2;-1;-1;-1
1;1;-1;859;461;461;2;-1;-1;-1
0;1;-1;674;5;5;2;-1;-1;-1
0;1;-1;168;137;137;25;-1;-1;-1
0;1;-1;166;136;136;26;-1;-1;-1
1;1;2478;39;39;39;3;-1;-1;-1
0;1;-1;934;5;5;2;-1;-1;-1
0;1;-1;212;169;169;6;-1;-1;-1
0;1;-1;629;57;57;2;-1;-1;-1
0;1;-1;275;202;202;3;-1;-1;-1
0;1;-1;449;306;306;1;-1;-1;-1
0;1;-1;448;305;305;1;-1;-1;-1
0;1;-1;68;59;59;1;-1;-1;-1
0;1;-1;1045;137;137;2;-1;-1;-1
0;1;-1;509;48;48;3;-1;-1;-1
0;1;-1;104;88;88;2;-1;-1;-1
0;1;-1;608;128;128;2;-1;-1;-1
0;1;-1;348;69;69;33;-1;-1;-1
0;1;-1;932;149;149;2;-1;-1;-1
0;1;-1;82;52;52;2;-1;-1;-1
0;1;-1;756;419;419;1;-1;-1;-1
0;1;1955;73;64;64;1;-1;6735;-1
0;1;-1;544;350;350;22;-1;-1;-1
0;1;-1;983;267;267;1;-1;-1;-1
0;1;-1;150;123;123;24;-1;-1;-1
1;1;-1;669;140;140;3;-1;-1;-1
0;1;-1;952;488;488;2;-1;-1;-1
0;1;-1;745;24;24;7;-1;-1;-1
1;1;-1;771;405;405;2;-1;-1;-1
0;1;-1;157;129;129;2;-1;-1;-1
1;1;-1;422;289;288;2;-1;-1;-1
1;1;1126;4;4;4;2;-1;6058;-1
0;1;-1;683;373;373;1;-1;-1;-1
0;1;1482;284;205;205;19;-1;-1;-1
0;1;-1;10;10;10;5;-1;-1;-1
1;1;-1;908;245;245;17;-1;-1;-1
0;1;-1;632;152;152;1;-1;-1;-1
0;1;-1;970;53;53;38;-1;-1;-1
0;1;-1;971;154;154;2;-1;-1;-1
1;1;-1;449;278;278;2;-1;-1;-1
0;1;2451;633;353;353;2;-1;7161;-1
0;1;1294;746;415;415;3;-1;-1;-1
0;1;1294;156;129;129;2;-1;-1;-1
0;1;1294;357;248;248;3;-1;-1;-1
1;1;1294;386;266;266;2;-1;-1;-1
1;1;1294;375;216;216;3;-1;-1;-1
1;1;1294;22;24;24;1;-1;-1;-1
0;1;1294;136;116;116;2;-1;-1;-1
0;1;1367;141;90;90;3;-1;6256;-1
0;1;1367;106;90;90;2;-1;6256;-1
0;1;1001;148;124;124;3;-1;5967;-1
0;1;-1;913;479;479;27;-1;-1;-1
0;1;-1;715;120;120;1;-1;-1;-1
0;1;-1;677;206;206;1;-1;-1;-1
0;1;-1;694;209;209;8;-1;-1;-1
1;1;-1;97;83;83;2;-1;-1;-1
1;1;-1;232;23;23;5;-1;-1;-1
0;1;-1;153;64;64;2;-1;-1;-1
0;1;111;279;204;204;19;-1;5266;-1
0;1;742;462;315;315;3;-1;-1;-1
0;1;742;72;63;63;11;-1;-1;-1
1;1;-1;423;290;290;2;-1;-1;-1
0;1;2257;372;231;231;41;-1;-1;-1
0;1;2257;330;229;229;3;-1;-1;-1
0;1;2257;456;312;312;2;-1;-1;-1
0;1;-1;991;48;48;2;-1;-1;-1
0;1;-1;797;442;442;8;-1;-1;-1
0;1;-1;498;324;324;1;-1;-1;-1
0;1;-1;958;42;42;2;-1;-1;-1
1;1;-1;431;296;295;2;-1;-1;-1
0;1;-1;782;304;304;2;-1;-1;-1
0;1;-1;917;192;192;1;-1;-1;-1
0;1;-1;880;468;468;1;-1;-1;-1
0;1;-1;451;307;307;35;-1;-1;-1
0;1;1175;4;4;4;2;-1;6102;-1
0;1;-1;621;232;232;54;-1;-1;-1
0;1;-1;919;209;209;2;-1;-1;-1
0;1;-1;920;480;480;2;-1;-1;-1
0;1;-1;585;269;269;2;-1;-1;-1
0;1;-1;19;20;20;2;-1;-1;-1
0;1;-1;169;138;138;5;-1;-1;-1
0;1;-1;876;272;272;2;-1;-1;-1
1;1;-1;526;342;342;39;-1;-1;-1
0;1;-1;726;407;407;1;-1;-1;-1
1;1;-1;352;243;243;3;-1;-1;-1
1;1;-1;392;240;240;2;-1;-1;-1
1;1;-1;708;267;267;2;-1;-1;-1
0;1;-1;1032;95;95;2;-1;-1;-1
0;1;-1;192;155;155;3;-1;-1;-1
1;1;-1;841;410;410;38;-1;-1;-1
0;1;1205;657;376;376;2;-1;6126;-1
1;1;-1;410;282;282;2;-1;-1;-1
0;1;777;205;165;165;2;-1;5789;-1
0;1;777;938;165;165;28;-1;5789;-1
0;1;-1;175;142;142;1;-1;-1;-1
0;1;-1;407;57;57;5;-1;-1;-1
1;1;-1;956;265;265;38;-1;-1;-1
0;1;-1;270;151;151;2;-1;-1;-1
1;1;-1;29;30;30;3;-1;-1;-1
1;1;-1;40;39;39;3;-1;-1;-1
0;1;-1;45;44;44;3;-1;-1;-1
1;1;-1;50;44;44;3;-1;-1;-1
0;1;-1;296;62;62;2;-1;-1;-1
0;1;885;407;43;43;8;-1;5877;-1
0;1;-1;333;232;232;31;-1;-1;-1
0;1;1565;305;217;217;2;-1;-1;-1
1;1;-1;778;428;427;2;-1;-1;-1
0;1;267;486;321;321;25;-1;-1;-1
1;1;-1;80;70;70;1;-1;-1;-1
1;1;-1;389;267;267;13;-1;-1;-1
0;1;-1;555;357;357;1;-1;-1;-1
1;1;-1;387;266;266;2;-1;-1;-1
0;1;-1;217;172;172;13;-1;-1;-1
0;1;-1;1026;138;138;5;-1;-1;-1
1;1;-1;942;486;486;2;-1;-1;-1
1;1;1083;777;428;427;2;-1;6027;-1
0;1;-1;56;48;48;1;-1;-1;-1
0;1;94;595;312;312;23;-1;5252;-1
0;1;94;297;214;214;31;-1;5252;-1
1;1;-1;402;275;275;38;-1;-1;-1
0;1;-1;106;89;89;3;-1;-1;-1
0;1;-1;113;97;97;3;-1;-1;-1
0;1;-1;468;40;40;2;-1;-1;-1
0;1;-1;552;354;354;49;-1;-1;-1
0;1;481;183;150;150;8;-1;-1;-1
0;1;-1;623;17;17;1;-1;-1;-1
0;1;-1;924;481;481;1;-1;-1;-1
0;1;-1;341;113;113;3;-1;-1;-1
1;1;1655;76;67;67;1;-1;6486;-1
0;1;-1;515;157;157;2;-1;-1;-1
0;1;-1;943;5;5;2;-1;-1;-1
0;1;1369;366;46;46;9;-1;-1;-1
0;1;1369;253;191;191;2;-1;-1;-1
1;1;-1;787;256;256;2;-1;-1;-1
0;1;-1;589;40;40;2;-1;-1;-1
0;1;-1;475;40;40;2;-1;-1;-1
1;1;525;301;215;215;3;-1;5589;-1
1;1;525;214;27;27;3;-1;5589;-1
1;1;525;104;51;51;3;-1;5589;-1
0;1;525;181;148;148;3;-1;5589;-1
0;1;525;377;259;259;3;-1;5589;-1
1;1;525;365;233;233;41;-1;5589;-1
0;1;525;372;231;231;41;-1;5589;-1
0;1;525;304;118;118;3;-1;5589;-1
0;1;-1;190;153;153;25;-1;-1;-1
0;1;-1;25;26;26;2;-1;-1;-1
0;1;-1;194;157;157;1;-1;-1;-1
1;1;-1;637;310;310;2;-1;-1;-1
0;1;2353;118;101;101;2;-1;7079;-1
1;1;-1;350;241;241;2;-1;-1;-1
1;1;-1;354;244;244;2;-1;-1;-1
1;1;-1;931;263;263;17;-1;-1;-1
0;1;-1;4;3;3;3;-1;-1;-1
0;1;1222;359;181;181;3;-1;6141;-1
0;1;1222;582;61;61;1;-1;6141;-1
1;1;-1;827;450;449;2;-1;-1;-1
1;1;-1;823;448;448;2;-1;-1;-1
1;1;-1;673;5;5;2;-1;-1;-1
1;1;-1;871;466;98;2;-1;-1;-1
0;1;481;758;124;124;2;-1;-1;-1
0;1;481;138;118;118;2;-1;-1;-1
0;1;-1;537;346;346;1;-1;-1;-1
1;1;-1;76;66;66;1;-1;-1;-1
0;1;-1;833;453;453;1;-1;-1;-1
0;1;1986;290;12;12;1;-1;6759;127
0;1;1986;209;76;76;1;-1;6759;127
0;1;-1;705;42;42;2;-1;-1;-1
0;1;-1;999;5;5;2;-1;-1;-1
0;1;-1;203;162;162;1;-1;-1;-1
0;1;-1;487;321;321;25;-1;-1;-1
0;1;1959;532;184;184;2;-1;6739;-1
0;1;1959;500;329;329;15;-1;6739;-1
0;1;817;106;90;90;2;-1;5822;-1
0;1;2112;73;64;64;1;-1;6869;-1
0;1;-1;1014;357;357;2;-1;-1;-1
1;1;-1;8;8;7;2;-1;-1;-1
1;1;-1;768;342;342;17;-1;-1;-1
0;1;-1;513;40;40;2;-1;-1;-1
0;1;-1;536;314;314;2;-1;-1;-1
1;1;569;79;70;70;1;-1;-1;-1
0;1;-1;992;495;495;2;-1;-1;-1
1;1;-1;1044;355;355;2;-1;-1;-1
1;1;-1;700;401;401;2;-1;-1;-1
0;1;-1;925;482;482;62;-1;-1;-1
0;1;569;486;321;321;25;-1;-1;-1
0;1;569;141;90;90;3;-1;-1;-1
0;1;-1;73;63;63;12;-1;-1;-1
0;1;-1;75;65;65;9;-1;-1;-1
0;1;-1;572;362;362;3;-1;-1;-1
0;1;-1;533;184;184;2;-1;-1;-1
0;1;-1;128;109;109;20;-1;-1;-1
0;1;-1;825;40;40;2;-1;-1;-1
0;1;-1;494;327;327;1;-1;-1;-1
0;1;-1;78;68;68;3;-1;-1;-1
0;1;-1;954;445;445;2;-1;-1;-1
0;1;-1;956;189;189;2;-1;-1;-1
0;1;-1;392;269;269;1;-1;-1;-1
0;1;-1;273;201;201;1;-1;-1;-1
1;1;-1;452;263;263;2;-1;-1;-1
0;1;-1;118;100;100;1;-1;-1;-1
0;1;-1;274;1;1;36;-1;-1;-1
0;1;-1;240;182;182;3;-1;-1;-1
0;1;2322;474;40;40;2;-1;7051;-1
0;1;-1;826;447;447;1;-1;-1;-1
1;1;-1;650;391;390;2;-1;-1;-1
1;1;-1;539;9;9;2;-1;-1;-1
0;1;-1;41;40;40;2;-1;-1;-1
0;1;-1;976;492;492;1;-1;-1;-1
1;1;-1;115;14;98;2;-1;-1;-1
0;1;-1;312;176;176;2;-1;-1;-1
0;1;-1;329;231;231;3;-1;-1;-1
0;1;-1;462;314;314;3;-1;-1;-1
0;1;-1;597;111;111;2;-1;-1;-1
0;1;-1;271;61;61;2;-1;-1;-1
1;1;-1;1017;500;430;2;-1;-1;-1
0;1;-1;1066;511;512;65;-1;-1;-1
0;1;-1;713;60;60;2;-1;-1;-1
0;1;-1;571;51;51;8;-1;-1;-1
0;1;-1;85;73;73;2;-1;-1;-1
1;1;-1;178;144;144;2;-1;-1;-1
1;1;-1;626;6;6;2;-1;-1;-1
0;1;-1;98;85;85;2;-1;-1;-1
0;1;1707;77;68;68;3;-1;-1;-1
0;1;1707;469;317;317;3;-1;-1;-1
0;1;-1;88;76;76;1;-1;-1;-1
0;1;-1;811;81;81;2;-1;-1;-1
0;1;-1;173;141;141;2;-1;-1;-1
0;1;-1;1043;198;198;2;-1;-1;-1
1;1;-1;909;478;478;2;-1;-1;-1
1;1;-1;702;2;2;2;-1;-1;-1
1;1;-1;610;183;183;2;-1;-1;-1
1;1;-1;626;114;114;2;-1;-1;-1
0;1;-1;828;180;180;2;-1;-1;-1
0;1;-1;324;228;228;37;-1;-1;-1
0;1;-1;486;320;320;2;-1;-1;-1
0;1;-1;24;25;25;7;-1;-1;-1
0;1;-1;965;199;199;38;-1;-1;-1
0;1;1173;73;64;64;1;-1;6101;-1
0;1;-1;51;40;40;2;-1;-1;-1
0;1;-1;228;75;75;13;-1;-1;-1
0;1;467;292;160;160;1;-1;5542;-1
0;1;-1;205;164;164;1;-1;-1;-1
1;1;-1;806;435;435;2;-1;-1;-1
0;1;-1;395;218;218;2;-1;-1;-1
0;1;-1;1027;364;364;12;-1;-1;-1
0;1;-1;538;347;347;1;-1;-1;-1
0;1;-1;904;347;347;2;-1;-1;-1
0;1;-1;902;214;214;2;-1;-1;-1
0;1;-1;37;36;36;1;-1;-1;-1
0;1;667;319;225;225;3;-1;5705;-1
0;1;-1;170;17;17;27;-1;-1;-1
0;1;-1;620;211;211;2;-1;-1;-1
0;1;-1;752;417;417;6;-1;-1;-1
0;1;1796;462;315;315;3;-1;-1;-1
0;1;-1;24;26;26;2;-1;-1;-1
0;1;-1;962;114;114;2;-1;-1;-1
1;1;-1;897;254;254;18;-1;-1;-1
0;1;-1;961;243;243;2;-1;-1;-1
1;1;-1;899;273;273;2;-1;-1;-1
0;1;-1;964;199;199;38;-1;-1;-1
0;1;-1;214;168;168;6;-1;-1;-1
1;1;-1;898;400;400;38;-1;-1;-1
0;1;-1;967;455;455;2;-1;-1;-1
1;1;-1;858;461;461;2;-1;-1;-1
1;1;-1;802;436;436;2;-1;-1;-1
1;1;-1;90;37;37;3;-1;-1;-1
0;1;-1;1047;235;235;2;-1;-1;-1
1;1;-1;386;265;265;2;-1;-1;-1
0;1;2031;459;313;313;5;-1;6796;-1
1;1;-1;158;130;130;5;-1;-1;-1
0;1;-1;15;16;16;1;-1;-1;-1
0;1;-1;634;353;353;2;-1;-1;-1
1;1;-1;973;411;411;2;-1;-1;-1
1;1;2467;1051;508;507;65;2;7172;-1
0;1;2467;1050;508;507;65;2;7172;-1
0;1;2467;1053;508;507;65;2;7172;-1
1;1;2467;1052;508;507;65;2;7172;-1
0;1;1294;189;153;153;25;-1;-1;-1
0;1;1990;307;218;218;5;-1;6762;-1
0;1;-1;48;42;42;3;-1;-1;-1
0;1;-1;182;148;148;3;-1;-1;-1
0;1;-1;875;123;123;2;-1;-1;-1
0;1;341;473;203;203;1;-1;-1;-1
0;1;2462;231;23;23;5;-1;7168;-1
1;1;2462;783;14;430;2;-1;7168;-1
1;1;-1;103;87;87;2;-1;-1;-1
1;1;-1;328;79;79;1;-1;-1;-1
0;1;-1;143;120;120;1;-1;-1;-1
0;1;-1;982;495;495;14;-1;-1;-1
0;1;1988;560;359;359;2;-1;6761;-1
0;1;1988;594;359;359;6;-1;6761;-1
1;1;-1;731;410;410;2;-1;-1;-1
0;1;1858;140;119;119;21;-1;-1;-1
0;1;1858;746;415;415;3;-1;-1;-1
0;1;1858;53;47;47;2;-1;-1;-1
0;1;1858;734;120;120;2;-1;-1;-1
1;1;265;370;255;255;3;-1;5384;-1
0;1;265;485;320;320;2;-1;5384;-1
0;1;265;153;127;127;3;-1;5384;-1
0;1;265;125;108;108;6;-1;5384;-1
0;1;265;239;182;182;3;-1;5384;-1
0;1;265;308;219;219;3;-1;5384;-1
0;1;265;150;125;125;3;-1;5384;-1
0;1;265;93;80;80;3;-1;5384;-1
0;1;265;330;229;229;3;-1;5384;-1
1;1;265;28;30;30;3;-1;5384;-1
1;1;265;651;86;86;2;-1;5384;-1
1;1;265;194;158;158;1;-1;5384;-1
0;1;265;163;133;133;3;-1;5384;-1
0;1;265;597;320;320;3;-1;5384;-1
0;1;265;684;317;317;2;-1;5384;-1
0;1;265;1012;291;291;2;-1;5384;-1
0;1;265;122;105;105;2;-1;5384;-1
1;1;265;100;86;86;3;-1;5384;-1
0;1;265;469;317;317;3;-1;5384;-1
0;1;265;77;68;68;3;-1;5384;-1
0;1;-1;309;219;219;3;-1;-1;-1
0;1;-1;588;50;50;2;-1;-1;-1
0;1;-1;235;179;179;1;-1;-1;-1
0;1;-1;114;76;76;19;-1;-1;-1
0;1;2138;30;28;28;7;-1;-1;-1
0;1;2138;458;28;28;1;-1;-1;-1
0;1;-1;596;111;111;2;-1;-1;-1
0;1;-1;972;490;490;2;-1;-1;-1
1;1;-1;439;300;300;2;-1;-1;-1
0;1;-1;469;28;28;1;-1;-1;-1
1;1;-1;901;298;298;2;-1;-1;-1
0;1;-1;18;19;19;3;-1;-1;-1
0;1;-1;20;21;21;2;-1;-1;-1
1;1;-1;872;466;98;2;-1;-1;-1
0;1;-1;573;363;363;6;-1;-1;-1
1;1;-1;796;441;441;2;-1;-1;-1
1;1;-1;721;352;352;13;-1;-1;-1
1;1;-1;846;424;424;62;-1;-1;-1
0;1;-1;496;29;29;47;-1;-1;-1
0;1;-1;491;40;40;2;-1;-1;-1
0;1;-1;385;264;264;3;-1;-1;-1
1;1;-1;644;385;384;2;-1;-1;-1
0;1;-1;373;231;231;42;-1;-1;-1
